service,course_id,kurs,semester,description,user_id,result_id,result_value
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901421,3,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901421,2,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901421,10,0.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901421,1,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,9,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,8,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,7,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,6,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,5,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,4,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,3,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,2,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,13,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,12,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,11,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,10,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901416,1,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901182,6,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901182,5,0.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901182,4,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901182,3,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901182,2,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901182,1,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901130,9,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901130,8,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901130,7,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901130,6,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901130,5,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901130,4,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901130,3,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901130,2,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901130,12,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0901130,10,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900891,2,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900891,1,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900767,9,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900767,7,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900767,6,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900767,5,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900767,4,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900767,3,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900767,2,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900767,12,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900767,1,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900706,5,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900706,4,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900706,3,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900706,2,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900706,1,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900656,4,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900656,3,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900656,2,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900656,1,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900465,5,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900465,4,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900465,3,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900465,2,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900465,1,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,9,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,8,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,7,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,6,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,5,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,4,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,3,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,2,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,13,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,12,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,11,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,10,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900364,1,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900266,5,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900266,4,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900266,3,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900266,2,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900266,1,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,9,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,8,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,7,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,6,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,5,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,4,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,3,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,2,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,12,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,11,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,10,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900187,1,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900170,5,0.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900170,2,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900170,1,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900079,9,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900079,8,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900079,7,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900079,6,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900079,5,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900079,4,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900079,3,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900079,12,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900079,11,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900079,10,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,9,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,8,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,7,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,6,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,5,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,4,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,3,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,2,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,13,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,12,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,11,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,10,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0900078,1,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a090,2,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a090,2,0.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a090,1,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a090,1,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,9,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,8,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,7,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,6,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,5,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,4,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,3,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,2,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,13,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,12,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,11,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,10,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0868098,1,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,9,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,8,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,7,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,6,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,5,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,4,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,3,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,2,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,12,0.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,11,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867923,1,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,9,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,8,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,7,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,6,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,5,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,4,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,3,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,2,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,13,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,12,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,11,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,10,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867886,1,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867884,9,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867884,8,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867884,7,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867884,6,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867884,5,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867884,4,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867884,3,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867884,2,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0867884,1,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849579,4,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849579,3,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849579,2,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849579,1,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,9,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,8,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,7,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,6,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,5,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,4,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,3,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,2,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,12,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,10,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849485,1,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,9,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,8,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,7,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,6,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,5,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,4,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,3,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,2,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,14,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,13,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,12,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,11,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,10,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849311,1,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849296,8,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849296,6,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849296,4,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849296,3,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849296,2,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849296,1,10
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,9,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,8,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,7,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,6,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,5,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,4,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,3,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,2,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,13,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,12,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,11,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,10,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0849076,1,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848981,4,2.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848981,3,3.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848981,2,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,9,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,8,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,7,1.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,6,7.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,5,5.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,4,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,3,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,2,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,13,4.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,12,6.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,11,9.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,10,8.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848375,1,10.0
Abgabe,7,01,03,http://www.pri.univie.ac.at:80/courses/KURS01/se03: Arbeitsplatz,a0848344,9,2.0
